"Dominant_Topic","Percentage_Contribution","Topic_Keywords","Project_ID","Project_Title","Project_Status","Focus_Area","Sector","Subector","Region"
3,0.5622000098,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",45730,"Integrierte und Grüne Urbane Mobilität für die Metropolregion Mumbai","aktiv","Regionale Konzentration","210 - Transport und Lagerhaltung","21030 - Schienenverkehrswesen","Asien/Ozeanien"
7,0.6360999942,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",45798,"""Förderung kleinster, kleiner und mittlerer Unternehmen (KKMU)""","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Afrika Subsahara"
10,0.6747999787,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",45840,"Stärkung von ländlichen Wertschöpfungsketten","aktiv","Ernährung und Landwirtschaft","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31120 - Landwirtschaftsentwicklung","Afrika Subsahara"
10,0.9925000072,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",45862,"Förderung der Landrechtsverwaltung","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15110 - Politik und Verwaltung im öffentlichen Sekt","Afrika Subsahara"
7,0.9801999927,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",45868,"KMU Finanzierung mit der Westafrikanischen Entwicklungsbank (BOAD) IV","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Afrika Subsahara"
10,0.9958000183,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",45905,"""\""Zukunftsförderung für Jugendliche und junge Erwachsene inner- u. außerhalb Rohingya--Flüchtlingscamps, Phase II\""""","aktiv","Sonstige","110 - Bildung","11230 - Grundlegende Alltagsfähigkeiten f. Erwachs.","Asien/Ozeanien"
1,0.6485999823,"0.012*\"stadt\" + 0.010*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.008*\"finanzieren\" + 0.007*\"abwasserentsorgung\" + 0.006*\"krankenhaus\" + 0.006*\"kläranlage\" + 0.006*\"wasser\" + 0.005*\"national\" + 0.005*\"investition\"",45944,"Förderung von Investitionen in Energieeffizienz und erneuerbare Energien über den Bankensektor (\"EcoKredite\") - Komp. 5","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Europa/Kaukasus"
5,0.9850999713,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",45966,"Reformfinanzierung Erneuerbare Energien und Energieeffizienz","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","23110 - Energiepolitik und -verwaltung","Afrika Subsahara"
4,0.9879999757,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",45979,"Grenzüberschreitendes Biosphärenreservat VI (PONT)","aktiv","Umwelt und Klima","410 - Umweltschutz allgemein","41030 - Biodiversität","Europa/Kaukasus"
8,0.9914000034,"0.008*\"unterstützen\" + 0.007*\"umsetzung\" + 0.007*\"regierung\" + 0.006*\"national\" + 0.005*\"bevölkerung\" + 0.005*\"verbesserung\" + 0.005*\"kolumbianisch\" + 0.005*\"reform\" + 0.004*\"unterstützung\" + 0.004*\"leisten\"",46005,"Programm Basisgesundheitsdienste (HSJF) IV","aktiv","Gesundheit","120 - Gesundheitswesen","12191 - Medizinische Dienste","Afrika Subsahara"
8,0.8252999783,"0.008*\"unterstützen\" + 0.007*\"umsetzung\" + 0.007*\"regierung\" + 0.006*\"national\" + 0.005*\"bevölkerung\" + 0.005*\"verbesserung\" + 0.005*\"kolumbianisch\" + 0.005*\"reform\" + 0.004*\"unterstützung\" + 0.004*\"leisten\"",46011,"Unterstützung des äthiopischen Wahlprozesses in Zusammenarbeit mit der EU","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15151 - Wahlen","Afrika Subsahara"
7,0.5824999809,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",46015,"Nachhaltiger städtischer Nahverkehr - Unterstützung des FART","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","23183 - Energieeffizienz (nachfrageseitig)","Nordafrika/Naher Osten"
9,0.5803999901,"0.005*\"finanzierung\" + 0.005*\"zugang\" + 0.004*\"privat\" + 0.004*\"entwicklung\" + 0.004*\"unternehmen\" + 0.004*\"ausbildung\" + 0.004*\"investition\" + 0.004*\"mef\" + 0.004*\"leisten\" + 0.004*\"land\"",46023,"Urban Infrastructure Insurance Facility","aktiv","Umwelt und Klima","430 - Andere multisektorale Maßnahmen","43030 - Stadtentwicklung und -verwaltung","Lateinamerika"
5,0.9843000174,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",46058,"Reformfinanzierung Erneuerbare Energien und Energieeffizienz","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","23110 - Energiepolitik und -verwaltung","Afrika Subsahara"
3,0.7196999788,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",46109,"Fairtrade Access Fund","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Global"
4,0.4049000144,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",46151,"MDLF X - Kommunalentwicklung","aktiv","Demokratie","430 - Andere multisektorale Maßnahmen","43030 - Stadtentwicklung und -verwaltung","Nordafrika/Naher Osten"
6,0.6295999885,"0.007*\"bevölkerung\" + 0.006*\"verbesserung\" + 0.005*\"distrikt\" + 0.005*\"lokal\" + 0.005*\"nachhaltig\" + 0.005*\"leisten\" + 0.004*\"umsetzung\" + 0.004*\"finanzieren\" + 0.004*\"unterstützen\" + 0.004*\"stärken\"",46371,"\"Bildungs- und Gesundheitsprogramm UNRWA - Gaza und Westjordanland\" Phase III","aktiv","Bildung","160 - Sonstige soziale Infrastruktur und Dienste","16050 - Multisektorale Hilfe für soziale Grunddienste","Nordafrika/Naher Osten"
7,0.8381000161,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",46379,"Anhui Huangshan Xin'an Ökologisches Schutz- und Grünes Entwicklungsprojekt","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Asien/Ozeanien"
5,0.9409999847,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",46394,"Verbundfinanzierungsvorhaben Solarkreditlinie über TKYB","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","""23210 - Energieerzeugung, erneuerbare Quellen""","Europa/Kaukasus"
3,0.9835000038,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",46399,"Verbesserung von Basisdienstleistungen in vernachlässigten Regionen Sudans","aktiv","Sonstige","160 - Sonstige soziale Infrastruktur und Dienste","16050 - Multisektorale Hilfe für soziale Grunddienste","Afrika Subsahara"
8,0.5741000175,"0.008*\"unterstützen\" + 0.007*\"umsetzung\" + 0.007*\"regierung\" + 0.006*\"national\" + 0.005*\"bevölkerung\" + 0.005*\"verbesserung\" + 0.005*\"kolumbianisch\" + 0.005*\"reform\" + 0.004*\"unterstützung\" + 0.004*\"leisten\"",46407,"Stiftung Allianz für Entwicklung und Klima","aktiv","Sonstige","430 - Andere multisektorale Maßnahmen","43010 - Multisektorale Hilfe","Global"
9,0.9348000288,"0.005*\"finanzierung\" + 0.005*\"zugang\" + 0.004*\"privat\" + 0.004*\"entwicklung\" + 0.004*\"unternehmen\" + 0.004*\"ausbildung\" + 0.004*\"investition\" + 0.004*\"mef\" + 0.004*\"leisten\" + 0.004*\"land\"",46469,"eco.business Fund Afrika-Fenster (EBFA)","aktiv","Wirtschaft und Finanzsektor","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31193 - Landwirtschaftliche Finanzdienste","Afrika Subsahara"
7,0.6025999784,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",46475,"Verdant Capital Hybrid Fund","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Afrika Subsahara"
10,0.9897000194,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",46498,"""UNRWA Beschäftigungsförderung und Infrastruktur in Gaza, Phase II""","aktiv","Friedensentwicklung und Krisenprävention","160 - Sonstige soziale Infrastruktur und Dienste","16020 - Beschäftigungsmöglichkeiten","Nordafrika/Naher Osten"
5,0.9908999801,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",46572,"""Partnerschaftsfazilität für Green Bonds - Regionales Investitionsfenster, Phase III""","aktiv","Energie","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Lateinamerika"
1,0.986199975,"0.012*\"stadt\" + 0.010*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.008*\"finanzieren\" + 0.007*\"abwasserentsorgung\" + 0.006*\"krankenhaus\" + 0.006*\"kläranlage\" + 0.006*\"wasser\" + 0.005*\"national\" + 0.005*\"investition\"",46600,"""Beitrag zentrale Meerwasserentsalzungsanlage Gaza - Ausbau von Wasserversorgungsinfrastruktur, Phase II""","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14031 - Grundlegende Trinkwasserversorgung","Nordafrika/Naher Osten"
4,0.9879999757,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",46605,"\"Welttreuhandfonds für Kulturpflanzenvielfalt - Crop Trust\"","aktiv","Ernährung und Landwirtschaft","410 - Umweltschutz allgemein","41030 - Biodiversität","Global"
5,0.5235999823,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",46630,"Gemeinsames integriertes Resilienzprogramm FAO (WFP-FAO-UNICEF)","aktiv","Friedensentwicklung und Krisenprävention","160 - Sonstige soziale Infrastruktur und Dienste","16050 - Multisektorale Hilfe für soziale Grunddienste","Afrika Subsahara"
5,0.5235000253,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",46631,"Gemeinsames integriertes Resilienzprogramm UNICEF (WFP-FAO-UNICEF)","aktiv","Friedensentwicklung und Krisenprävention","160 - Sonstige soziale Infrastruktur und Dienste","16050 - Multisektorale Hilfe für soziale Grunddienste","Afrika Subsahara"
10,0.9919000268,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",46641,"""Marktbasierte landwirtschaftliche Rehabilitierung und Beschäftigung im Post&#8208;Konflikt Irak, Phase II""","aktiv","Friedensentwicklung und Krisenprävention","160 - Sonstige soziale Infrastruktur und Dienste","16020 - Beschäftigungsmöglichkeiten","Nordafrika/Naher Osten"
3,0.991599977,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",46704,"Cash Transfers zur Ernährungssicherung (SEWOH) II - Burkina Faso","aktiv","Ernährung und Landwirtschaft","430 - Andere multisektorale Maßnahmen","43072 - Haushalt  Ernährungssicherung","Afrika Subsahara"
0,0.9893000126,"0.013*\"gesundheit\" + 0.012*\"reproduktiv\" + 0.011*\"bevölkerung\" + 0.010*\"hiv\" + 0.006*\"sexuell\" + 0.006*\"regional\" + 0.005*\"komponente\" + 0.005*\"familienplanung\" + 0.005*\"region\" + 0.004*\"frau\"",46717,"Climate Adaptation in the Caribbean","aktiv","Umwelt und Klima","410 - Umweltschutz allgemein","41030 - Biodiversität","Lateinamerika"
8,0.9840000272,"0.008*\"unterstützen\" + 0.007*\"umsetzung\" + 0.007*\"regierung\" + 0.006*\"national\" + 0.005*\"bevölkerung\" + 0.005*\"verbesserung\" + 0.005*\"kolumbianisch\" + 0.005*\"reform\" + 0.004*\"unterstützung\" + 0.004*\"leisten\"",54641,"Bewirtschaftungsplan und Rehabilitierung des Kanals Laaroussia im Rahmen von IWRM - Darlehen","aktiv","Wasser und Abfall","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31140 - Landwirtschaftliche Wasserressourcen","Nordafrika/Naher Osten"
7,0.3578999937,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",46741,"Elektro-mechanische Rehabilitierung des Wasserkraftwerkes Fierza (DKTI)","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","23220 - Wasserkraftwerke","Europa/Kaukasus"
3,0.986199975,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",46789,"\"Stärkung der Resilienz in städtischen Gebieten - Joint Program WFP und UNICEF\"","aktiv","Bildung","160 - Sonstige soziale Infrastruktur und Dienste","16050 - Multisektorale Hilfe für soziale Grunddienste","Afrika Subsahara"
4,0.4451000094,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",46826,"Innovation in landwirtschaftlichen Lieferketten für Waldschutz in Amazonien II","aktiv","Umwelt und Klima","410 - Umweltschutz allgemein","41030 - Biodiversität","Lateinamerika"
10,0.8323000073,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",46852,"Perspektiven für Rückkehrerinnen und Rückkehrer durch soziale und berufliche Integration (PERSPECTIVAS)","aktiv","Sonstige","160 - Sonstige soziale Infrastruktur und Dienste","16020 - Beschäftigungsmöglichkeiten","Lateinamerika"
5,0.8349999785,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",46895,"Women`s World Banking Capital Partners Fund II","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24010 - Finanzsektorpolitik und -verwaltung","Global"
10,0.9908999801,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",46902,"Förderung der Landrechtsverwaltung II","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15110 - Politik und Verwaltung im öffentlichen Sekt","Afrika Subsahara"
7,0.99150002,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",46945,"Fazilität \"Investitionen für Beschäftigung\" GmbH III","aktiv","Wirtschaft und Finanzsektor","""320 - Industrie. Bodenschätze und Bergbau, Bauwesen""","32130 - Entwicklung von Klein- und mittelst. Unternehmen","Afrika Subsahara"
4,0.992200017,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",46954,"Regenwasserableitung Bamako","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14022 - Sanitärversorgung und Abwassermanagement -g","Afrika Subsahara"
3,0.9918000102,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",46987,"KMU Fonds für naturschutzrelevante Privatinvestitionen (Eco Business IV)","aktiv","Wirtschaft und Finanzsektor","410 - Umweltschutz allgemein","41030 - Biodiversität","Lateinamerika"
6,0.9901000261,"0.007*\"bevölkerung\" + 0.006*\"verbesserung\" + 0.005*\"distrikt\" + 0.005*\"lokal\" + 0.005*\"nachhaltig\" + 0.005*\"leisten\" + 0.004*\"umsetzung\" + 0.004*\"finanzieren\" + 0.004*\"unterstützen\" + 0.004*\"stärken\"",47003,"Maßnahmen zur Unterstützung der Dezentralisierung und Guten Regierungsführung - LODA II","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15112 - Dezentral.u.Förd.Subnation.Gebietskörpersch","Afrika Subsahara"
6,0.9901000261,"0.007*\"bevölkerung\" + 0.006*\"verbesserung\" + 0.005*\"distrikt\" + 0.005*\"lokal\" + 0.005*\"nachhaltig\" + 0.005*\"leisten\" + 0.004*\"umsetzung\" + 0.004*\"finanzieren\" + 0.004*\"unterstützen\" + 0.004*\"stärken\"",47004,"Maßnahmen zur Unterstützung der Dezentralisierung und Guten Regierungsführung - LODA III","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15112 - Dezentral.u.Förd.Subnation.Gebietskörpersch","Afrika Subsahara"
10,0.9912999868,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",47010,"UNDP Libanon-Beschäftigung im ländlichen Raum","aktiv","Friedensentwicklung und Krisenprävention","140 - Wasser und Abwasser-/Abfallentsorgung","14031 - Grundlegende Trinkwasserversorgung","Nordafrika/Naher Osten"
4,0.9879999757,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",47037,"Grenzüberschreitendes Biosphärenreservat Prespa (PONT) VII","aktiv","Umwelt und Klima","410 - Umweltschutz allgemein","41030 - Biodiversität","Europa/Kaukasus"
7,0.4593999982,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",47051,"Stärkung der Resilienz durch die Dürre betroffener Haushalte in Sambia","aktiv","Ernährung und Landwirtschaft","430 - Andere multisektorale Maßnahmen","43010 - Multisektorale Hilfe","Afrika Subsahara"
10,0.7210999727,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",47112,"UNRWA Umweltgesundheit und WASH im Gazastreifen","aktiv","Sonstige","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Nordafrika/Naher Osten"
